smiles	node_id	scenario_id	scenario_description	pathway_id	Confidence_level	Redox_type	Acidity_interval	Location_name	BioReactor_type	InoculumSource_source	TypeOfAeration_type	SludgeRetentionTime_type	OriginalSludgeAmount_amount	TotalSuspendedSolids_start	FinalCompoundConcentration_concentration	Addition_type	Temperature_interval	WWTPPurpose_purpose	CompoundSolutionSolvent_proportion	DissolvedOxygenConcentration_concentration_high	LiquidMatrixSource_source	RateConstant_correction	AerationType_type	BiologicalTreatmentTechnology_type	HalfLife_comment	Nutrients_data	OxygenDemand_influent	NitrogenContent_influent	PhosphorusContent_influent	VolatileTotalSuspendedSolids_start	TransformationProductImportance_importance	DissolvedOrganicCarbon_start
CC(C)(C)NCC(=O)C1=CC=C(C(=C1)CO)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a9f43134-2427-4419-998a-f3757bf590e8/node/133d57f6-592d-4082-a38b-43c2dd2032fc	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/a3cea3ca-73c4-417e-8dea-d92f27a8082f	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a9f43134-2427-4419-998a-f3757bf590e8	2																											
CC(C)(C)NCC(=O)C1=CC=C(C(=C1)CO)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a9f43134-2427-4419-998a-f3757bf590e8/node/133d57f6-592d-4082-a38b-43c2dd2032fc	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/dd8aa847-6c2f-47ca-a483-d427632f87a8	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a9f43134-2427-4419-998a-f3757bf590e8	2																											
CC(C)(C)NCC(=O)C1=CC=C(C(=C1)CO)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a9f43134-2427-4419-998a-f3757bf590e8/node/133d57f6-592d-4082-a38b-43c2dd2032fc	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/8c49e702-0c41-44fe-838e-74d0c1f350cd	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a9f43134-2427-4419-998a-f3757bf590e8	2																											
CC(C)(C)NCC(C1=CC=C(C(=C1)C=O)O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a9f43134-2427-4419-998a-f3757bf590e8/node/c11ef3ce-62ae-46e7-9c8a-9c5b86d6811b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/4e710b4d-0534-4853-91b1-1016a89ef961	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a9f43134-2427-4419-998a-f3757bf590e8	2																											
CC(C)(C)NCC(C1=CC=C(C(=C1)C=O)O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a9f43134-2427-4419-998a-f3757bf590e8/node/c11ef3ce-62ae-46e7-9c8a-9c5b86d6811b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/c3b931fc-a2e1-48ed-b089-fea2898e755a	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a9f43134-2427-4419-998a-f3757bf590e8	2																											
CC(C)(C)NCC(C1=CC=C(C(=C1)C=O)O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a9f43134-2427-4419-998a-f3757bf590e8/node/c11ef3ce-62ae-46e7-9c8a-9c5b86d6811b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/8fdc745d-ddb6-459e-8856-830c608d2583	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a9f43134-2427-4419-998a-f3757bf590e8	2																											
CC(C)(C)NCC(C1=CC=C(C(=C1)CO)O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a9f43134-2427-4419-998a-f3757bf590e8/node/c83ebd46-a2b5-43e9-867c-fdc3577156be	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/274f24b1-6a64-4bd8-9803-731047fa9366	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a9f43134-2427-4419-998a-f3757bf590e8	1																	sorption corrected & abiotic degradation corrected										
CC(C)(C)NCC(C1=CC=C(C(=C1)CO)O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a9f43134-2427-4419-998a-f3757bf590e8/node/c83ebd46-a2b5-43e9-867c-fdc3577156be	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/9a7b0963-302b-4f19-a1ad-89ae312463e7	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a9f43134-2427-4419-998a-f3757bf590e8	1																	sorption corrected & abiotic degradation corrected										
CC(C)(C)NCC(C1=CC=C(C(=C1)CO)O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a9f43134-2427-4419-998a-f3757bf590e8/node/c83ebd46-a2b5-43e9-867c-fdc3577156be	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/6f049240-69d2-4f42-9591-8f400512ed77	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/a9f43134-2427-4419-998a-f3757bf590e8	1																	sorption corrected & abiotic degradation corrected										
C1=C(C=C(C(=C1)OCC(=O)O)Cl)Cl	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/dfb64cf3-4abc-4824-b00b-28cd2fc62ac4/node/675226e2-6460-4d9f-8a34-73df2725097e	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/5360503b-3738-4e7d-b978-1aba482e607d	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/dfb64cf3-4abc-4824-b00b-28cd2fc62ac4	1																	sorption corrected & abiotic degradation corrected										
C1=C(C=C(C(=C1)OCC(=O)O)Cl)Cl	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/dfb64cf3-4abc-4824-b00b-28cd2fc62ac4/node/675226e2-6460-4d9f-8a34-73df2725097e	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/96d5e32c-3db4-4132-bf8e-4e248df79ea1	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/dfb64cf3-4abc-4824-b00b-28cd2fc62ac4	1																	sorption corrected & abiotic degradation corrected										
C1=C(C=C(C(=C1)OCC(=O)O)Cl)Cl	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/dfb64cf3-4abc-4824-b00b-28cd2fc62ac4/node/675226e2-6460-4d9f-8a34-73df2725097e	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/dbf6e96b-f333-43ef-a3a8-dbb1fb83fa45	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/dfb64cf3-4abc-4824-b00b-28cd2fc62ac4	1																	sorption corrected & abiotic degradation corrected										
C1=CC2=C(C=C1)OC(=O)C=C2	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/33f9030c-c16a-449f-8cfb-909ff300ed5b/node/a164a20a-144d-49f5-8e88-f29e19f8ba27	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/2ef2fd64-8b77-49dd-81b1-070a0ca9ff5b	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/33f9030c-c16a-449f-8cfb-909ff300ed5b	1																	sorption corrected & abiotic degradation corrected										
C1=CC2=C(C=C1)OC(=O)C=C2	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/33f9030c-c16a-449f-8cfb-909ff300ed5b/node/a164a20a-144d-49f5-8e88-f29e19f8ba27	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/906f394a-1399-4afa-80e6-0dcd85067539	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/33f9030c-c16a-449f-8cfb-909ff300ed5b	1																	sorption corrected & abiotic degradation corrected										
C1=CC2=C(C=C1)OC(=O)C=C2	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/33f9030c-c16a-449f-8cfb-909ff300ed5b/node/a164a20a-144d-49f5-8e88-f29e19f8ba27	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/0fc82aad-7c7a-435e-b102-650f6ad4d998	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/33f9030c-c16a-449f-8cfb-909ff300ed5b	1																	sorption corrected & abiotic degradation corrected										
CCOC(=O)CC(C(=O)OCC)SP(=O)(O)OC	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/037296b1-aa64-4143-89d9-f47e35cf1b6e/node/038e03e3-b60e-4579-b402-fd7dc7242a20	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/8883727a-5c95-41eb-9bf4-204b7db44742	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/037296b1-aa64-4143-89d9-f47e35cf1b6e	2																											
CCOC(=O)CC(C(=O)OCC)SP(=O)(O)OC	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/037296b1-aa64-4143-89d9-f47e35cf1b6e/node/038e03e3-b60e-4579-b402-fd7dc7242a20	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/17065aeb-2252-4305-8104-641bdfb78a7b	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/037296b1-aa64-4143-89d9-f47e35cf1b6e	2																											
CCOC(=O)CC(C(=O)OCC)SP(=O)(O)OC	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/037296b1-aa64-4143-89d9-f47e35cf1b6e/node/038e03e3-b60e-4579-b402-fd7dc7242a20	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/2ce844b5-0ef2-496a-b2e9-600a3271573e	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/037296b1-aa64-4143-89d9-f47e35cf1b6e	2																											
CCOC(=O)CC(C(=O)OCC)SP(=O)(OC)OC	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/037296b1-aa64-4143-89d9-f47e35cf1b6e/node/07007d7c-2eee-4909-ab8e-6118e6af6b27	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/f47876e6-d2e7-4848-8877-8bd25a509ad5	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/037296b1-aa64-4143-89d9-f47e35cf1b6e	1																	sorption corrected & abiotic degradation corrected										
CCOC(=O)CC(C(=O)OCC)SP(=O)(OC)OC	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/037296b1-aa64-4143-89d9-f47e35cf1b6e/node/07007d7c-2eee-4909-ab8e-6118e6af6b27	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/5ccf69ce-b750-494c-96ec-4b7d9454564a	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/037296b1-aa64-4143-89d9-f47e35cf1b6e	1																	sorption corrected & abiotic degradation corrected										
CCOC(=O)CC(C(=O)OCC)SP(=O)(OC)OC	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/037296b1-aa64-4143-89d9-f47e35cf1b6e/node/07007d7c-2eee-4909-ab8e-6118e6af6b27	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/88bb1dc2-6701-41fb-bcd3-7c1eac4c7adf	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/037296b1-aa64-4143-89d9-f47e35cf1b6e	1																	sorption corrected & abiotic degradation corrected										
CCOC(=O)CC(C(=O)O)SP(=O)(OC)OC	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/037296b1-aa64-4143-89d9-f47e35cf1b6e/node/a384b8ef-1078-4533-8576-8cb753145994	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/0cf2a913-668e-41c3-980b-d69615df99aa	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/037296b1-aa64-4143-89d9-f47e35cf1b6e	3																											
CCOC(=O)CC(C(=O)O)SP(=O)(OC)OC	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/037296b1-aa64-4143-89d9-f47e35cf1b6e/node/a384b8ef-1078-4533-8576-8cb753145994	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/6b121a2c-3dad-4d63-a13d-15a52a335844	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/037296b1-aa64-4143-89d9-f47e35cf1b6e	3																											
CCOC(=O)CC(C(=O)O)SP(=O)(OC)OC	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/037296b1-aa64-4143-89d9-f47e35cf1b6e/node/a384b8ef-1078-4533-8576-8cb753145994	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/38bc5c4a-93d5-4348-af1a-80c3e325c55b	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/037296b1-aa64-4143-89d9-f47e35cf1b6e	3																											
CC(=O)CC(C1=CC=CC=C1)C2=C(C3=C(C=CC=C3)OC2=O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428/node/ebf64e84-7c4d-424e-96a8-d063f4270c4a	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/0763fb1c-e38b-4475-a571-507219c07954	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428	1																	sorption corrected & abiotic degradation corrected										
CC(=O)CC(C1=CC=CC=C1)C2=C(C3=C(C=CC=C3)OC2=O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428/node/ebf64e84-7c4d-424e-96a8-d063f4270c4a	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/78abe3aa-80d1-4237-ad28-4c079c747c63	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428	1																	sorption corrected & abiotic degradation corrected										
CC(=O)CC(C1=CC=CC=C1)C2=C(C3=C(C=CC=C3)OC2=O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428/node/ebf64e84-7c4d-424e-96a8-d063f4270c4a	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/e8126590-5210-4e5a-88af-bf6e305b7ec5	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428	1																	sorption corrected & abiotic degradation corrected										
CC(=O)CC(C1=CC=CC=C1)/C(=C(/C2=C(C=CC=C2)O)\O)/C(=O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428/node/21dd3775-38fc-4fa9-9fcf-8181c6785830	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/b24d6fc9-c09f-493c-ae5b-0698d95788c7	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428	2																											
CC(=O)CC(C1=CC=CC=C1)/C(=C(/C2=C(C=CC=C2)O)\O)/C(=O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428/node/21dd3775-38fc-4fa9-9fcf-8181c6785830	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/6aed1f87-4d12-4375-ad1b-3f8019bca08d	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428	2																											
CC(=O)CC(C1=CC=CC=C1)/C(=C(/C2=C(C=CC=C2)O)\O)/C(=O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428/node/21dd3775-38fc-4fa9-9fcf-8181c6785830	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/f6981818-f897-499f-812b-170889fd5fe2	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428	2																											
CC(=O)CC(C1=CC=CC=C1)C2C(C3C=CC=CC3OC2=O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428/node/dfdad6ae-4523-456e-ba8e-07284442a227	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/e785bb96-2ced-489a-b93c-80597c84e169	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428	3																											
CC(=O)CC(C1=CC=CC=C1)C2C(C3C=CC=CC3OC2=O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428/node/dfdad6ae-4523-456e-ba8e-07284442a227	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/d16e0334-ca69-4e14-9521-d7a559a055d9	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428	3																											
CC(=O)CC(C1=CC=CC=C1)C2C(C3C=CC=CC3OC2=O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428/node/dfdad6ae-4523-456e-ba8e-07284442a227	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/6c2b4065-a6a1-4cad-ad6f-96b2d1d2910e	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428	3																											
C1=CC=C(C=C1)C(CC(=O)CO)C2=C(C3=C(C=CC=C3)OC2=O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428/node/3fce6fd0-8ee5-490c-bee9-d0e4b7b4d130	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/8477047b-0345-4734-8ade-beb4cb8a2238	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428	3																											
C1=CC=C(C=C1)C(CC(=O)CO)C2=C(C3=C(C=CC=C3)OC2=O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428/node/3fce6fd0-8ee5-490c-bee9-d0e4b7b4d130	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/77fcb561-23a8-4310-a576-d1b6056666d6	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428	3																											
C1=CC=C(C=C1)C(CC(=O)CO)C2=C(C3=C(C=CC=C3)OC2=O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428/node/3fce6fd0-8ee5-490c-bee9-d0e4b7b4d130	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/27639e88-372d-4973-8032-1686853f8fd6	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/0259a0b3-3663-4181-a4c3-61cb51309428	3																											
CC(C)N(C1=CC=CC=C1)C(=O)C(=O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/2448883d-8739-4889-a98c-74e72458390c/node/1624602e-c11e-4b95-a636-02683b9f3db1	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/d3dd7320-80df-4313-90fd-42e338fb1120	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/2448883d-8739-4889-a98c-74e72458390c	1																	sorption corrected & abiotic degradation corrected										
CC(C)N(C1=CC=CC=C1)C(=O)C(=O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/2448883d-8739-4889-a98c-74e72458390c/node/1624602e-c11e-4b95-a636-02683b9f3db1	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/50dcb9d5-df02-4791-821d-be92c75b84de	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/2448883d-8739-4889-a98c-74e72458390c	1																	sorption corrected & abiotic degradation corrected										
CC(C)N(C1=CC=CC=C1)C(=O)C(=O)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/2448883d-8739-4889-a98c-74e72458390c/node/1624602e-c11e-4b95-a636-02683b9f3db1	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/93fd5f53-ba33-4611-b50d-ca2d48a7ed52	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/2448883d-8739-4889-a98c-74e72458390c	1																	sorption corrected & abiotic degradation corrected										
CCN(CC)C(=O)C1=C(C(=CC=C1)C)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3cda972f-6ff0-494a-b85d-c0d5f8bd233e/node/95c48631-4dab-491a-9b35-25a8c9a2b80b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/4491dbb3-e404-421a-a2e2-871d1a2b5eef	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3cda972f-6ff0-494a-b85d-c0d5f8bd233e	3																											
CCN(CC)C(=O)C1=C(C(=CC=C1)C)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3cda972f-6ff0-494a-b85d-c0d5f8bd233e/node/95c48631-4dab-491a-9b35-25a8c9a2b80b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/cfe56328-2bf9-4a51-80e9-41b28ba09abc	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3cda972f-6ff0-494a-b85d-c0d5f8bd233e	3																											
CCN(CC)C(=O)C1=C(C(=CC=C1)C)O	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3cda972f-6ff0-494a-b85d-c0d5f8bd233e/node/95c48631-4dab-491a-9b35-25a8c9a2b80b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/716722e0-e86c-4011-979f-6dee8839611c	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3cda972f-6ff0-494a-b85d-c0d5f8bd233e	3																											
CCN(CC)C(=O)C1=CC(=CC=C1)C	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3cda972f-6ff0-494a-b85d-c0d5f8bd233e/node/44431f4c-9b48-4cec-b1db-d6d93fbed014	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/283be200-b922-4619-b8e7-a28926c45db3	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3cda972f-6ff0-494a-b85d-c0d5f8bd233e	1																	sorption corrected & abiotic degradation corrected										
CCN(CC)C(=O)C1=CC(=CC=C1)C	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3cda972f-6ff0-494a-b85d-c0d5f8bd233e/node/44431f4c-9b48-4cec-b1db-d6d93fbed014	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/aae9b4d4-e6d8-4f57-bb36-ae4d4a1da850	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3cda972f-6ff0-494a-b85d-c0d5f8bd233e	1																	sorption corrected & abiotic degradation corrected										
CCN(CC)C(=O)C1=CC(=CC=C1)C	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3cda972f-6ff0-494a-b85d-c0d5f8bd233e/node/44431f4c-9b48-4cec-b1db-d6d93fbed014	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/ca19722a-5bca-4442-9c42-bcac0831409c	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3cda972f-6ff0-494a-b85d-c0d5f8bd233e	1																	sorption corrected & abiotic degradation corrected										
CCNC(=O)C1=CC(=CC=C1)C	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3cda972f-6ff0-494a-b85d-c0d5f8bd233e/node/3ea81fef-8d5d-4f3d-83d2-eb65cc1a5b7b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/196adc0b-0fd2-45f1-829a-7a92fa1a3161	no description	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3cda972f-6ff0-494a-b85d-c0d5f8bd233e	3																											
CCNC(=O)C1=CC(=CC=C1)C	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3cda972f-6ff0-494a-b85d-c0d5f8bd233e/node/3ea81fef-8d5d-4f3d-83d2-eb65cc1a5b7b	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/scenario/3d17d756-b95e-4e84-aa55-dcd6f13e1a48	DOI: 10.1021/es100970m	https://envipath.org/package/521c547a-fd2a-491c-ad5b-7eaa1577fb65/pathway/3cda972f-6ff0-494a-b85d-c0d5f8bd233e		aerob	{'end': 6.2, 'start': 6.2}	pilot scale WWTP (membrane Bioreactor) Duebendorf, Switzerland	amber glass bottle		shaking	sludge age	49.95	3.0	100.0	spiking in solvent	{'end': 20.0, 'start': 20.0}	mixed WW (municipal & industrial)		7.9												
